_id,Idjugador,nombre,apellido,nickname,codigopais,total-ganancias,juego,genero,Pais
65e49ccf58cb8e2f98fc6ab8,17887,Pavel,Beltiukov,Pavel,RU,347798,Hearthstone,Collectible Card Game,Russian Federation
65e49ccf58cb8e2f98fc6ab9,39487,Casper,Notto,Hunterace,NO,341931.16,Hearthstone,Collectible Card Game,Norway
65e49ccf58cb8e2f98fc6aba,10605,Jung Soo,Kim,Surrender,KR,316781.57,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6abb,28337,Raphael,Peltzer,BunnyHoppor,DE,312987.23,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6abc,30870,Bin,Zhou,Jasonzhou,CN,296734.75,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6abd,30871,-,-,XHope,CN,293345.18,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6abe,14151,Jon,Westberg,Orange,SE,291115.88,Hearthstone,Collectible Card Game,Sweden
65e49ccf58cb8e2f98fc6abf,29441,Frank,Zhang,fr0zen,US,284382.26,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ac0,29787,Brian,Eason,bloodyface,US,279875,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ac1,9886,Aleksandr,Malsh,Kolento,UA,273654.46,Hearthstone,Collectible Card Game,Ukraine
65e49ccf58cb8e2f98fc6ac2,11584,James,Kostesich,Firebat,US,269053.1,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ac3,47080,Sato,Kenta,glory,JP,238550,Hearthstone,Collectible Card Game,Japan
65e49ccf58cb8e2f98fc6ac4,45851,Xiao Meng,Li,Liooon,CN,238010,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6ac5,11897,David,Caero,Dog,US,229488.39,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ac6,32352,Torben,Wahl,Viper,DE,227550,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6ac7,16254,Ryan,Murphy-Root,Purple,CA,220418.33,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6ac8,28333,Artem,Kravets',DrHippi,UA,210416.67,Hearthstone,Collectible Card Game,Ukraine
65e49ccf58cb8e2f98fc6ac9,8377,Dima,Radu,Rdu,RO,204049.56,Hearthstone,Collectible Card Game,Romania
65e49ccf58cb8e2f98fc6aca,28468,Euneil,Javiñas,Staz,PH,193860.89,Hearthstone,Collectible Card Game,Philippines
65e49ccf58cb8e2f98fc6acb,16026,Frederik Høj,Nielsen,Hoej,DK,171767.15,Hearthstone,Collectible Card Game,Denmark
65e49ccf58cb8e2f98fc6acc,28107,Vladislav,Sinotov,SilverName,RU,170027.04,Hearthstone,Collectible Card Game,Russian Federation
65e49ccf58cb8e2f98fc6acc,28107,Vladislav,Sinotov,SilverName,RU,170027.04,Hearthstone,Collectible Card Game,Russian Federation
65e49ccf58cb8e2f98fc6acd,16252,Muzahidul,I.,Muzzy,US,167590.47,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ace,12110,Xieyu,Wang,Tiddler Celestial,CN,165348.34,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6acf,29758,Jaromír,Vyskočil,Jarla,CZ,162017.51,Hearthstone,Collectible Card Game,Czech Republic
65e49ccf58cb8e2f98fc6ad0,7525,Sebastian,Bentert,Xixo,DE,156103.11,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6ad1,39983,Kaan,Çekli,Fujitora,TR,155778.27,Hearthstone,Collectible Card Game,Turkey
65e49ccf58cb8e2f98fc6ad1,39983,Kaan,Çekli,Fujitora,TR,155778.27,Hearthstone,Collectible Card Game,Turkey
65e49ccf58cb8e2f98fc6ad2,7520,Sebastian,Engwall,Ostkaka,SE,153199.92,Hearthstone,Collectible Card Game,Sweden
65e49ccf58cb8e2f98fc6ad3,20918,David,Shan,JustSaiyan,US,153062.5,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ad4,41753,Eddie,Lui,Seohyun,CA,151117.2,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6ad5,28238,Lin,Zheng,OmegaZero,CN,139425.79,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6ad6,10950,Adrian,Koy,Lifecoach,DE,136530.19,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6ad7,17274,Hyun Jae,Jang,Dawn,KR,135189.54,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6ad8,33382,Cheon Su,Kim,Che0nsu,KR,133715,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6ad9,61463,Guan,Zhendong,Jing,CN,131560,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6ada,43782,-,-,Leaoh,CN,125458.59,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6adb,14549,Bohan,Zhang,Lovelychook,CN,122179.36,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6adc,30003,Kevin,Eberlein,Casie,DE,121712.5,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6add,35958,Théo,Dumont,Felkeine,FR,121255.92,Hearthstone,Collectible Card Game,France
65e49ccf58cb8e2f98fc6ade,11589,Eugene,Shumilin,Neirea,UA,121248.17,Hearthstone,Collectible Card Game,Ukraine
65e49ccf58cb8e2f98fc6adf,22550,Alexey,Barsukov,ShtanUdachi,RU,117466.67,Hearthstone,Collectible Card Game,Russian Federation
65e49ccf58cb8e2f98fc6adf,22550,Alexey,Barsukov,ShtanUdachi,RU,117466.67,Hearthstone,Collectible Card Game,Russian Federation
65e49ccf58cb8e2f98fc6ae0,23913,William,Barton,Amnesiac,US,114725,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ae1,32363,Jerome,Faucher,Monsanto,CA,110925,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6ae2,15114,Paul,Nemeth,Zalae,US,110141.67,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ae3,1244,Cong,Shu,StrifeCro,US,106314.27,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6ae4,38403,Mihai,Dragalin,languagehacker,CA,102887.5,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6ae5,12141,Bo,Li,LiBo,CN,100759.37,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6ae6,30162,Julien,Perrault-Harvey,Cydonia,CA,97593.92,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6ae7,17271,Il Mook,Kang,handsomeguy,KR,97479,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6ae8,14270,Shengyuan,Luo,Roger,TW,96719.1,Hearthstone,Collectible Card Game,Taiwan
65e49ccf58cb8e2f98fc6ae9,30561,Chris,Tsakopoulos,Fenomeno,GR,94073,Hearthstone,Collectible Card Game,Greece
65e49ccf58cb8e2f98fc6aea,32359,Edwin,Cook,HotMEOWTH,US,91550,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6aeb,43794,Juwei,Wu,XiaoT,CN,89346.12,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6aec,37063,Tsu Lin,Tsao,SamuelTsao,TW,89250,Hearthstone,Collectible Card Game,Taiwan
65e49ccf58cb8e2f98fc6aed,23558,Kacper,Kwieciński,A83650,PL,87636.14,Hearthstone,Collectible Card Game,Poland
65e49ccf58cb8e2f98fc6aee,50884,Zong Chang,Wu,BloodTrail,TW,86250,Hearthstone,Collectible Card Game,Taiwan
65e49ccf58cb8e2f98fc6aef,45830,Wataru,Ishibashi,posesi,JP,84196,Hearthstone,Collectible Card Game,Japan
65e49ccf58cb8e2f98fc6af0,47728,Zakarya,Hail,xBlyzes,FR,83373.91,Hearthstone,Collectible Card Game,France
65e49ccf58cb8e2f98fc6af1,30167,Francisco,Leimontas,PNC,AR,82409.24,Hearthstone,Collectible Card Game,Argentina
65e49ccf58cb8e2f98fc6af2,33663,Tsz Kin,Lo,kin0531,HK,81932,Hearthstone,Collectible Card Game,Hong Kong
65e49ccf58cb8e2f98fc6af3,25983,George,Webb,BoarControl,GB,80924.07,Hearthstone,Collectible Card Game,United Kingdom of Great Britain & Northern Ireland
65e49ccf58cb8e2f98fc6af4,14148,Keaton,Gill,Chakki,US,80338.22,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6af5,15615,Ole,Batyrbekov,Naiman,KZ,79671.53,Hearthstone,Collectible Card Game,Kazakhstan
65e49ccf58cb8e2f98fc6af5,15615,Ole,Batyrbekov,Naiman,KZ,79671.53,Hearthstone,Collectible Card Game,Kazakhstan
65e49ccf58cb8e2f98fc6af6,39850,Tyler,Hoang Nguyen,Tylerootd,NL,78375,Hearthstone,Collectible Card Game,Netherlands
65e49ccf58cb8e2f98fc6af7,25030,Jan,Janßen,SuperJJ,DE,77943.68,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6af8,37062,-,-,DocPwn,CA,77433.33,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6af9,50877,Yashima,Nozomi,Alutemu,JP,76675,Hearthstone,Collectible Card Game,Japan
65e49ccf58cb8e2f98fc6afa,33858,Thomas,Zimmer,Sintolol,DE,76346.78,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6afb,33381,Songyang,Zhao,Hamster,CN,74382.47,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6afc,36818,David,Acosta,killinallday,US,73575,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6afd,7139,Jeffrey,Shih,Trump,US,72637.5,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6afe,15703,Facu,Pruzzo,Nalguidan,AR,70750,Hearthstone,Collectible Card Game,Argentina
65e49ccf58cb8e2f98fc6aff,29789,Edward,Goodwin,Gallon213,US,70216,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6b00,17263,Chen,Yuxiang,Breath,CN,69487.73,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6b01,61464,-,-,Yueying,CN,68162.5,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6b02,71040,Jack,Bancroft,DeadDraw,GB,67950,Hearthstone,Collectible Card Game,United Kingdom of Great Britain & Northern Ireland
65e49ccf58cb8e2f98fc6b03,15803,Stanislav,Cifka,StanCifka,CZ,67096.88,Hearthstone,Collectible Card Game,Czech Republic
65e49ccf58cb8e2f98fc6b04,12108,Baek,Hak Jun,Kranich,KR,66835.51,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6b05,12107,Hyun Soo,Cho,Flurry,KR,66730.8,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6b06,49179,Martin,Prête,Zhym,FR,65702.33,Hearthstone,Collectible Card Game,France
65e49ccf58cb8e2f98fc6b07,21541,Louis,Bremers,Mitsuhide,NL,64140.31,Hearthstone,Collectible Card Game,Netherlands
65e49ccf58cb8e2f98fc6b08,46854,Michael,Luker,Luker,CA,63000,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6b09,8376,Jason,Chan,Amaz,HK,62704.15,Hearthstone,Collectible Card Game,Hong Kong
65e49ccf58cb8e2f98fc6b0a,12793,Jeffrey,Liu,Tarei,US,62454.4,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6b0b,7398,Jan,Palys,Ek0p,DE,60165.48,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6b0c,12083,Xiao,Feng,Icefox,CN,59309.9,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6b0d,28465,Sang Hyeon,Baek,DDaHyoNi,KR,58436,Hearthstone,Collectible Card Game,Korea
65e49ccf58cb8e2f98fc6b0e,22276,Dylan,Mullins,Hotform,CA,56250,Hearthstone,Collectible Card Game,Canada
65e49ccf58cb8e2f98fc6b0f,32353,Chun Pong,Ng,Yulsic,HK,54812,Hearthstone,Collectible Card Game,Hong Kong
65e49ccf58cb8e2f98fc6b10,13968,Li,Heyang,Sword,CN,54320.72,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6b11,21254,Simon,Raunholst,Crane,DK,53526.12,Hearthstone,Collectible Card Game,Denmark
65e49ccf58cb8e2f98fc6b12,29438,Anthony,Trevino,Ant,US,52375,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6b13,38798,-,-,Trunks,CN,51231.7,Hearthstone,Collectible Card Game,China
65e49ccf58cb8e2f98fc6b14,8321,Petar,Stevanovic,Gaara,DE,51059.59,Hearthstone,Collectible Card Game,Germany
65e49ccf58cb8e2f98fc6b15,7400,Janne,Mikkonen,Savjz,FI,50734.44,Hearthstone,Collectible Card Game,Finland
65e49ccf58cb8e2f98fc6b16,3255,Drew,Biessener,Tidesoftime,US,50449.6,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6b17,49164,Simone,Liguori,Leta,IT,49300,Hearthstone,Collectible Card Game,Italy
65e49ccf58cb8e2f98fc6b18,43043,Mike,Eichner,Ike,US,48550,Hearthstone,Collectible Card Game,United States of America
65e49ccf58cb8e2f98fc6b19,1100,Jeffrey,Brusi,SjoW,SE,47973.61,Hearthstone,Collectible Card Game,Sweden
